Word Count
sargon 22	
saudi 22	
schedule 22	
serial 22	
stone 22	
tomorrow 22	
veteran 22	
vic 22	
visit 22	
agency 21	
anymore 21	
atm 21	
author 21	
bag 21	
benefit 21	
bias 21	
card 21	
career 21	
caught 21	
coach 21	
complicit 21	
confirm 21	
constitution 21	
crim 21	
cuz 21	
danger 21	
dick 21	
europe 21	
execution 21	
executive 21	
fellow 21	
fool 21	
google 21	
green 21	
hair 21	
hall 21	
hide 21	
hospital 21	
hot 21	
incredible 21	
israel 21	
kim 21	
lay 21	
legalize 21	
legislation 21	
lifetime 21	
limit 21	
look 21	
meeting 21	
murde 21	
old 21	
pathetic 21	
paul 21	
price 21	
propose 21	
repadamschiff 21	
representative 21	
resident 21	
robert 21	
senator 21	
solicit 21	
sort 21	
southern 21	
supreme 21	
suspend 21	
tbh 21	
tennessee 21	
toronto 21	
trailer 21	
union 21	
worker 21	
youth 21	
acceptable 20	
accident 20	
aid 20	
annual 20	
apologize 20	
asylum 20	
balcony 20	
bed 20	
blatant 20	
blow 20	
bob 20	
carlukip 20	
chain 20	
conference 20	
cost 20	
couldnt 20	
crook 20	
customer 20	
dee 20	
design 20	
destruction 20	
dossier 20	
extreme 20	
fa 20	
feminist 20	
foot 20	
fort 20	
fund 20	
garden 20	
harass 20	
hormone 20	
insane 20	
jersey 20	
jew 20	
judy 20	
jump 20	
key 20	
klux 20	
ku 20	
license 20	
livepd 20	
lord 20	
machete 20	
michigan 20	
muncie 20	
nadler 20	
nypdpct 20	
ou 20	
own 20	
paint 20	
physically 20	
pop 20	
pregnancy 20	
pretend 20	
purpose 20	
rag 20	
reaction 20	
reading 20	
reward 20	
rid 20	
sh 20	
specifically 20	
spouse 20	
spy 20	
statistic 20	
struggle 20	
supremacist 20	
taxpayer 20	
teapainusa 20	
theron 20	
tire 20	
tom 20	
township 20	
transgender 20	
twist 20	
va 20	
waste 20	
william 20	
alicestrudel 19	
angel 19	
aurora 19	
awful 19	
ball 19	
barnes 19	
bathroom 19	
birthday 19	
branch 19	
browardsheriff 19	
carolina 19	
charlize 19	
colorado 19	
combat 19	
condition 19	
cr 19	
dame 19	
dare 19	
defendant 19	
display 19	
dress 19	
drunk 19	
earlier 19	
elder 19	
eliminate 19	
enslave 19	
environment 19	
excellent 19	
fabricate 19	
fault 19	
fly 19	
frame 19	
genocide 19	
giant 19	
gross 19	
hang 19	
hoax 19	
huh 19	
imply 19	
interesting 19	
jeff 19	
jones 19	
kevin 19	
lake 19	
leak 19	
leftist 19	
lil 19	
marital 19	
meat 19	
meilingits 19	
mentally 19	
mur 19	
nazi 19	
possibly 19	
prepare 19	
private 19	
recall 19	
reporter 19	
rip 19	
romanticize 19	
sadly 19	
shirt 19	
sir 19	
skin 19	
smart 19	
stigma 19	
strike 19	
suit 19	
tape 19	
taylor 19	
till 19	
tr 19	
trail 19	
tuckercarlson 19	
unborn 19	
unsolved 19	
weak 19	
website 19	
yell 19	
adopt 18	
aim 18	
ally 18	
apology 18	
ass 18	
assaul 18	
backlog 18	
billionaire 18	
breitbart 18	
brooklyn 18	
carlybruadarach 18	
ch 18	
clean 18	
client 18	
clown 18	
constant 18	
current 18	
demon 18	
director 18	
discussion 18	
dishonest 18	
dream 18	
essay 18	
essex 18	
execute 18	
felon 18	
follower 18	
forever 18	
frank 18	
gopchairwoman 18	
grade 18	
height 18	
holder 18	
hotel 18	
ig 18	
independent 18	
instance 18	
integrity 18	
internet 18	
ira 18	
liberty 18	
mayhem 18	
mckay 18	
megmac 18	
mexican 18	
mi 18	
natural 18	
nearby 18	
pe 18	
personally 18	
pete 18	
pope 18	
protection 18	
publish 18	
pursuit 18	
racial 18	
rafi 18	
random 18	
rashidatlaib 18	
realdailywire 18	
recap 18	
repjerrynadler 18	
reportedly 18	
request 18	
resign 18	
richard 18	
ridge 18	
sale 18	
sean 18	
sergeant 18	
shout 18	
slap 18	
smartnews 18	
socialist 18	
speed 18	
tear 18	
tomfitton 18	
trade 18	
training 18	
trash 18	
tryna 18	
um 18	
unbelievable 18	
unite 18	
version 18	
worse 18	
administration 17	
albuquerque 17	
amber 17	
approach 17	
approve 17	
australian 17	
bet 17	
billion 17	
brettyoud 17	
broken 17	
building 17	
busy 17	
camp 17	
canadian 17	
centerville 17	
complain 17	
conceal 17	
consensual 17	
daniel 17	
di 17	
downtown 17	
edentheplanet 17	
egg 17	
emerson 17	
endure 17	
energy 17	
equal 17	
favor 17	
financial 17	
fucking 17	
govt 17	
gray 17	
hamden 17	
inflicted 17	
li 17	
like 17	
making 17	
map 17	
marry 17	
migrant 17	
militia 17	
mimirocah 17	
misconduct 17	
mistake 17	
muellerreport 17	
munguia 17	
nc 17	
newsweek 17	
notorious 17	
obvious 17	
ot 17	
papaw 17	
perpetrator 17	
pet 17	
profit 17	
quickly 17	
realsaavedra 17	
reference 17	
reveal 17	
si 17	
sms 17	
stage 17	
stream 17	
table 17	
text 17	
thi 17	
tour 17	
treasonous 17	
tree 17	
tuck 17	
whca 17	
writer 17	
yep 17	
advance 16	
albany 16	
anncoulter 16	
apple 16	
arimelber 16	
armored 16	
arson 16	
arthur 16	
assist 16	
award 16	
awesome 16	
baseball 16	
bay 16	
bond 16	
botch 16	
brett 16	
broad 16	
bruh 16	
century 16	
char 16	
cia 16	
climate 16	
columbine 16	
content 16	
conversation 16	
corybooker 16	
couldn 16	
coverage 16	
coward 16	
crack 16	
dana 16	
delete 16	
dennis 16	
detroit 16	
disgusting 16	
empower 16	
epstein 16	
extra 16	
fee 16	
football 16	
framed 16	
fras 16	
gift 16	
goldenboyboxing 16	
grisly 16	
guarantee 16	
handsomeconser 16	
holymotherof 16	
horrify 16	
humansareapes 16	
iheartmindy 16	
industry 16	
institution 16	
iowa 16	
jason 16	
jessica 16	
loophole 16	
loud 16	
madison 16	
marijuana 16	
masculinity 16	
match 16	
meme 16	
mid 16	
molest 16	
narcissist 16	
nonprofit 16	
nowplaying 16	
oath 16	
omar 16	
openly 16	
packer 16	
pardon 16	
passive 16	
patrol 16	
pen 16	
positive 16	
possess 16	
powerful 16	
prosecution 16	
rampant 16	
realmattcouch 16	
recover 16	
reduce 16	
rescue 16	
robb 16	
root 16	
sebeku 16	
silent 16	
similar 16	
tedlieu 16	
tf 16	
triple 16	
tx 16	
ugly 16	
unity 16	
voter 16	
waynedupreeshow 16	
wolf 16	
wound 16	
abcnews 15	
accurate 15	
addition 15	
airport 15	
alexan 15	
apologist 15	
associate 15	
attend 15	
battlemaster 15	
ben 15	
biden 15	
blog 15	
boston 15	
brittney 15	
bury 15	
bust 15	
camellia 15	
careful 15	
cartel 15	
civilian 15	
concept 15	
constitutional 15	
cute 15	
davidw 15	
def 15	
deserves 15	
discus 15	
disease 15	
disgrace 15	
ditatorj 15	
dj 15	
dmsroy 15	
dustinwheelerlw 15	
easily 15	
emergency 15	
engage 15	
establish 15	
everyrisingsun 15	
facing 15	
flat 15	
foster 15	
generation 15	
global 15	
gunman 15	
hammer 15	
hav 15	
heavy 15	
hitman 15	
homeednetwork 15	
illegals 15	
illness 15	
jean 15	
jordsbaker 15	
knifepoint 15	
league 15	
living 15	
louis 15	
machine 15	
manchester 15	
manor 15	
master 15	
mayor 15	
modern 15	
nashville 15	
nasty 15	
nbc 15	
nixon 15	
notre 15	
pant 15	
paper 15	
perfectly 15	
phillips 15	
pillage 15	
planet 15	
pol 15	
pornography 15	
probation 15	
publicly 15	
reform 15	
repeatedly 15	
sexist 15	
skynewspolitics 15	
smoke 15	
solution 15	
specific 15	
strength 15	
tactic 15	
teenage 15	
ten 15	
thistallawkgirl 15	
throne 15	
tim 15	
trend 15	
trip 15	
urge 15	
verdict 15	
vile 15	
village 15	
violation 15	
vp 15	
wendy 15	
wide 15	
wrongly 15	
ability 14	
accountability 14	
actively 14	
agenda 14	
ah 14	
aka 14	
alarm 14	
amazon 14	
amid 14	
amvalchemist 14	
anonymous 14	
assau 14	
band 14	
beaten 14	
bee 14	
birmingham 14	
bluelivesmtr 14	
bother 14	
bout 14	
boys 14	
brave 14	
breed 14	
brexit 14	
bu 14	
buck 14	
bus 14	
cage 14	
cast 14	
charity 14	
chil 14	
childabuse 14	
circle 14	
cmpd 14	
code 14	
collins 14	
cps 14	
davidafrench 14	
denim 14	
depression 14	
donate 14	
england 14	
equate 14	
exact 14	
exception 14	
excite 14	
ezraklein 14	
faith 14	
forgive 14	
friendly 14	
gain 14	
glen 14	
greenville 14	
gu 14	
healingtree 14	
hillaryclinton 14	
honest 14	
housedemocrats 14	
houston 14	
humanity 14	
hypocrite 14	
illegally 14	
immoralmajori 14	
injured 14	
insult 14	
insurance 14	
intend 14	
intentionally 14	
jagmeet 14	
jahan 14	
lancaster 14	
library 14	
lohud 14	
loss 14	
maggienyt 14	
mannyfidel 14	
mile 14	
milwaukee 14	
mock 14	
mouth 14	
mpd 14	
natesilver 14	
needle 14	
object 14	
operation 14	
opportunity 14	
pc 14	
pizza 14	
possession 14	
proper 14	
purchase 14	
pursue 14	
register 14	
regulate 14	
republic 14	
restaurant 14	
reuters 14	
rontoye 14	
sanction 14	
satan 14	
screen 14	
senior 14	
session 14	
sharia 14	
shouldn 14	
significant 14	
singh 14	
slow 14	
soul 14	
speaker 14	
standoff 14	
strange 14	
surely 14	
sweden 14	
terrify 14	
theme 14	
thin 14	
thriller 14	
thug 14	
valley 14	
var 14	
verbally 14	
violate 14	
wannabe 14	
weve 14	
wonder 14	
wplglocal 14	
aaron 13	
abt 13	
abused 13	
